OBJECTID,ACCIDENT_NO,ABS_CODE,ACCIDENT_STATUS,ACCIDENT_DATE,ACCIDENT_TIME,ALCOHOLTIME,ACCIDENT_TYPE,DAY_OF_WEEK,DCA_CODE,HIT_RUN_FLAG,LIGHT_CONDITION,POLICE_ATTEND,ROAD_GEOMETRY,SEVERITY,SPEED_ZONE,RUN_OFFROAD,NODE_ID,LONGITUDE,LATITUDE,NODE_TYPE,LGA_NAME,REGION_NAME,VICGRID_X,VICGRID_Y,TOTAL_PERSONS,INJ_OR_FATAL,FATALITY,SERIOUSINJURY,OTHERINJURY,NONINJURED,MALES,FEMALES,BICYCLIST,PASSENGER,DRIVER,PEDESTRIAN,PILLION,MOTORIST,UNKNOWN,PED_CYCLIST_5_12,PED_CYCLIST_13_18,OLD_PEDESTRIAN,OLD_DRIVER,YOUNG_DRIVER,ALCOHOL_RELATED,UNLICENCSED,NO_OF_VEHICLES,HEAVYVEHICLE,PASSENGERVEHICLE,MOTORCYCLE,PUBLICVEHICLE,DEG_URBAN_NAME,DEG_URBAN_ALL,LGA_NAME_ALL,REGION_NAME_ALL,SRNS,SRNS_ALL,RMA,RMA_ALL,DIVIDED,DIVIDED_ALL,STAT_DIV_NAME,Year,Month,Hour,ALCOHOL_RELATED
3474511,T20190000286,ABS to receive accident,Finished,6/1/2019,01.15.00,Yes,Other accident,Sunday,OTHER ACCIDENTS-OFF STRAIGHT NOT INCLUDED IN DCAs 170-175,Not known,Unk.,Yes,Cross intersection,Serious injury accident,60 km/hr,No,53031,142.17208,-34.20186,Intersection,MILDURA,WESTERN REGION,2239134.342,2806658.743,2,1,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,No,0,1,0,0,0,0,SMALL_CITIES,SMALL_CITIES,MILDURA,WESTERN REGION,C,C,Arterial Other,"Arterial Other,Local Road",Divided,"Div,Undiv",Country,2019,1,01,0
3474512,T20190000287,ABS to receive accident,Finished,5/1/2019,21.17.00,Yes,Collision with a fixed object,Saturday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dark No street lights,Yes,Not at intersection,Fatal accident,80 km/hr,Yes,340912,145.31816,-37.843,Non-Intersection,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,2528003.33,2406403.467,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,"YARRA RANGES,MAROONDAH",METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undiv,Metro,2019,1,21,0
3474513,T20190000288,ABS to receive accident,Finished,5/1/2019,22.35.00,Yes,Collision with a fixed object,Saturday,OFF END OF ROAD/T-INTERSECTION.,No,Dark No street lights,Yes,Not at intersection,Serious injury accident,80 km/hr,No,341018,145.92277,-38.13111,Off Road,BAW BAW,EASTERN REGION,2580907.006,2374078.449,2,1,0,1,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,BAW BAW,"EASTERN REGION,EASTERN REGION",,,,,,,Country,2019,1,22,0
3474514,T20190000302,ABS to receive accident,Finished,6/1/2019,11.00.00,No,Collision with vehicle,,OTHER ADJACENT (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Other injury accident,60 km/hr,No,37128,144.91948,-37.63944,Intersection,HUME,METROPOLITAN NORTH WEST REGION,2492893.977,2429038.787,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,HUME,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undiv,Metro,2019,1,11,0
3474515,T20190000303,ABS to receive accident,Finished,6/1/2019,10.45.00,No,Collision with vehicle,Sunday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,40 km/hr,No,37954,144.99902,-37.76935,Intersection,DAREBIN,METROPOLITAN NORTH WEST REGION,2499913.613,2414624.655,2,2,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,DAREBIN,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undiv,Metro,2019,1,10,0
3474516,T20190000761,ABS to receive accident,Finished,13/1/2019,17.30.00,Yes,Collision with vehicle,Sunday,HEAD ON (NOT OVERTAKING),No,Day,Yes,Not at intersection,Fatal accident,60 km/hr,No,35425,145.05226,-37.75351,Intersection,BANYULE,METROPOLITAN NORTH WEST REGION,2504605.45,2416380.611,5,4,1,2,1,1,3,2,0,2,3,0,0,0,0,0,0,0,1,1,No,0,3,0,3,0,0,MELB_URBAN,MELB_URBAN,BANYULE,METROPOLITAN NORTH WEST REGION,,,Arterial Highway,"Arterial Highway,Local Road",Divided,"Div,Undiv",Metro,2019,1,17,0
3474517,T20190000764,ABS to receive accident,Finished,13/1/2019,20.50.00,No,Collision with vehicle,,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Dusk/Dawn,Yes,Cross intersection,Other injury accident,80 km/hr,No,322346,145.26881,-38.02831,Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2523601.757,2385848.715,7,4,0,0,4,3,3,3,0,4,3,0,0,0,0,0,0,0,0,1,No,0,3,0,3,0,0,MELB_URBAN,MELB_URBAN,CASEY,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Divided,Div,Metro,2019,1,20,0
3474518,T20190000766,ABS to receive accident,Finished,13/1/2019,22.45.00,Yes,Collision with a fixed object,Sunday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dark No street lights,Yes,Not at intersection,Other injury accident,100 km/hr,Yes,341297,144.66534,-37.76194,Non-Intersection,MELTON,METROPOLITAN NORTH WEST REGION,2470512.728,2415394.622,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,MELTON,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undiv,Metro,2019,1,22,0
3474519,T20190000767,ABS to receive accident,Finished,14/1/2019,00.35.00,Yes,Collision with vehicle,Sunday,OTHER ON PATH,No,Dark Street lights on,Yes,Not at intersection,Other injury accident,50 km/hr,No,342869,145.27918,-38.01141,Non-Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2524516.941,2387721.639,3,3,0,0,3,0,0,3,0,2,1,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,CASEY,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undiv,Metro,2019,1,00,0
3474520,T20190000770,ABS to receive accident,Finished,14/1/2019,02.50.00,Yes,collision with some other object,Sunday,OTHER ACCIDENTS-OFF STRAIGHT NOT INCLUDED IN DCAs 170-175,No,Dark Street lights on,Yes,T intersection,Other injury accident,60 km/hr,No,45674,144.93112,-37.62972,Intersection,HUME,METROPOLITAN NORTH WEST REGION,2493920.466,2430118.643,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Yes,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,HUME,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Divided,"Div,Undiv",Metro,2019,1,02,1
3474521,T20190000775,ABS to receive accident,Finished,14/1/2019,09.10.00,No,Collision with vehicle,Monday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Other injury accident,100 km/hr,No,341237,144.81902,-37.7072,Non-Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,2484042.213,2421506.684,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,1,1,0,0,MELB_URBAN,MELB_URBAN,BRIMBANK,METROPOLITAN NORTH WEST REGION,M,M,Freeway,Freeway,Divided,Div,Metro,2019,1,09,0
3474522,T20190000776,ABS to receive accident,Finished,14/1/2019,06.10.00,No,Collision with vehicle,Monday,RIGHT THROUGH,No,Dusk/Dawn,Yes,T intersection,Serious injury accident,60 km/hr,No,40582,145.09333,-37.86315,Intersection,BOROONDARA,METROPOLITAN SOUTH EAST REGION,2508212.309,2404209.603,2,1,0,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,1,0,0,0,MELB_URBAN,MELB_URBAN,"MONASH,BOROONDARA",METROPOLITAN SOUTH EAST REGION,,,Arterial Highway,"Arterial Highway,Local Road",Undivided,Undiv,Metro,2019,1,06,0
3474523,T20190000778,ABS to receive accident,Finished,11/1/2019,20.00.00,Yes,Struck Pedestrian,Friday,ANY MANOEUVRE INVOLVING PED NOT INCLUDED IN DCAs 100-108.,Yes,Day,Yes,Not at intersection,Other injury accident,30km/hr,No,341514,145.294,-38.09953,Off Road,CASEY,METROPOLITAN SOUTH EAST REGION,2525788.885,2377936.298,4,1,0,0,1,3,2,2,0,1,1,2,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,CASEY,METROPOLITAN SOUTH EAST REGION,,,,,,,Metro,2019,1,20,0
3474524,T20190000782,ABS to receive accident,Finished,14/1/2019,11.15.00,No,Collision with vehicle,Sunday,RIGHT THROUGH,No,Day,Yes,T intersection,Serious injury accident,80 km/hr,No,240715,145.4778,-38.07129,Intersection,CARDINIA,METROPOLITAN SOUTH EAST REGION,2541926.38,2381006.244,3,2,0,1,1,1,3,0,0,1,1,0,0,1,0,0,0,0,0,0,No,0,2,0,1,1,0,SMALL_CITIES,SMALL_CITIES,CARDINIA,METROPOLITAN SOUTH EAST REGION,C,C,Arterial Other,"Arterial Other,Local Road",Divided,"Div,Undiv",Metro,2019,1,11,0
3474525,T20190000784,ABS to receive accident,Finished,14/1/2019,12.20.00,No,Collision with a fixed object,Monday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Other injury accident,80 km/hr,Yes,341170,144.97198,-37.69173,Non-Intersection,DAREBIN,METROPOLITAN NORTH WEST REGION,2497529.252,2423238.654,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,DAREBIN,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Divided,Div,Metro,2019,1,12,0
3474526,T20190000791,ABS to receive accident,Finished,14/1/2019,10.10.00,No,Collision with a fixed object,Monday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Multiple intersection,Serious injury accident,110 km/hr,Yes,343089,144.52147,-37.31684,Intersection,MACEDON RANGES,NORTHERN REGION,2457589.03,2464735.453,2,2,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,MACEDON RANGES,NORTHERN REGION,M,M,Freeway,Freeway,Divided,"Div,Undiv",Country,2019,1,10,0
3474527,T20190000793,ABS to receive accident,Finished,14/1/2019,15.31.00,No,Collision with a fixed object,Monday,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Other injury accident,50 km/hr,Yes,341213,145.24329,-37.77389,Non-Intersection,MAROONDAH,METROPOLITAN SOUTH EAST REGION,2521432.744,2414092.721,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MAROONDAH,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undiv,Metro,2019,1,15,0
3474528,T20190000798,ABS to receive accident,Finished,12/1/2019,19.30.00,Yes,Collision with vehicle,Saturday,LANE SIDE SWIPE (VEHICLES IN PARALLEL LANES),Yes,Dusk/Dawn,No,Not at intersection,Other injury accident,60 km/hr,No,342222,145.27153,-38.01506,Non-Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2523844.671,2387318.088,2,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,No,0,2,0,0,0,0,MELB_URBAN,MELB_URBAN,CASEY,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Undivided,Undiv,Metro,2019,1,19,0
3474555,T20190000304,ABS to receive accident,Finished,6/1/2019,08.45.00,No,Collision with a fixed object,,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Serious injury accident,80 km/hr,Yes,341098,145.5089,-37.5701,Non-Intersection,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,2544953.055,2436616.935,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,RURAL_VICTORIA,RURAL_VICTORIA,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undiv,Metro,2019,1,08,0
3474556,T20190000305,ABS to receive accident,Finished,6/1/2019,10.28.00,No,Collision with vehicle,,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,60 km/hr,No,38329,145.12988,-37.75919,Intersection,MANNINGHAM,METROPOLITAN SOUTH EAST REGION,2511444.309,2415743.654,3,1,0,0,1,2,1,1,0,1,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,MANNINGHAM,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,"Arterial Other,Local Road",Divided,"Div,Undiv",Metro,2019,1,10,0
3474557,T20190000307,ABS to receive accident,Finished,6/1/2019,12.15.00,No,Collision with vehicle,Sunday,LANE CHANGE RIGHT (NOT OVERTAKING),No,Day,Yes,Not at intersection,Serious injury accident,80 km/hr,No,341470,145.22216,-37.89928,Non-Intersection,KNOX,METROPOLITAN SOUTH EAST REGION,2519539.115,2400180.62,5,2,0,1,1,3,3,2,0,0,2,0,0,0,3,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,KNOX,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Divided,Div,Metro,2019,1,12,0
3474558,T20190000308,ABS to receive accident,Finished,6/1/2019,12.05.00,No,Collision with vehicle,,RIGHT NEAR (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Other injury accident,100 km/hr,No,49588,144.43636,-37.77675,Intersection,MOORABOOL,WESTERN REGION,2450347.6,2413656.076,3,1,0,0,1,2,1,2,0,1,2,0,0,0,0,0,0,0,0,0,No,1,2,0,2,0,0,RURAL_VICTORIA,RURAL_VICTORIA,MOORABOOL,WESTERN REGION,C,C,Arterial Other,Arterial Other,Undivided,Undiv,Country,2019,1,12,0
3474559,T20190000315,ABS to receive accident,Finished,4/1/2019,20.40.00,Yes,No collision and no object struck,Friday,OFF CARRIAGEWAY TO RIGHT,No,Dusk/Dawn,Yes,Cross intersection,Other injury accident,80 km/hr,Yes,793,145.15592,-37.93246,Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,2513706.727,2396510.098,2,1,0,0,1,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,No,0,2,0,1,1,0,MELB_URBAN,MELB_URBAN,"MONASH,DANDENONG",METROPOLITAN SOUTH EAST REGION,,,Arterial Highway,Arterial Highway,Divided,Div,Metro,2019,1,20,0
3474560,T20190000316,ABS to receive accident,Finished,4/1/2019,16.00.00,No,Vehicle overturned (no collision),Thursday,OFF CARRIAGEWAY TO RIGHT,No,Day,Yes,T intersection,Other injury accident,100 km/hr,Yes,54292,143.94951,-36.17805,Intersection,LODDON,NORTHERN REGION,2405503.714,2590679.652,2,2,0,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,LODDON,NORTHERN REGION,B,B,Arterial Highway,"Arterial Highway,Local Road",Undivided,Undiv,Country,2019,1,16,0
3474561,T20190000318,ABS to receive accident,Finished,6/1/2019,17.10.00,Yes,Collision with vehicle,Sunday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Other injury accident,60 km/hr,No,340958,144.91473,-37.57259,Non-Intersection,HUME,METROPOLITAN NORTH WEST REGION,2492468.231,2436456.983,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,HUME,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undiv,Metro,2019,1,17,0
3474562,T20190000319,ABS to receive accident,Finished,6/1/2019,16.05.00,Yes,Collision with vehicle,Sunday,RIGHT THROUGH,No,Day,Yes,T intersection,Other injury accident,60 km/hr,No,43827,145.37776,-37.88664,Intersection,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,2533229.229,2401540.267,2,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,No,0,2,0,1,1,0,MELB_URBAN,MELB_URBAN,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undiv,Metro,2019,1,16,0
3474563,T20190000322,ABS to receive accident,Finished,6/1/2019,05.30.00,Yes,Vehicle overturned (no collision),Sunday,OFF CARRIAGEWAY TO LEFT,No,Dusk/Dawn,Yes,Not at intersection,Other injury accident,100 km/hr,Yes,342146,144.15482,-35.72439,Non-Intersection,GANNAWARRA,NORTHERN REGION,2423525.328,2641200.047,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,GANNAWARRA,NORTHERN REGION,C,C,Arterial Other,Arterial Other,Undivided,Undiv,Country,2019,1,05,0
3474564,T20190000323,ABS to receive accident,Finished,6/1/2019,19.50.00,Yes,Collision with a fixed object,Sunday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Serious injury accident,60 km/hr,Yes,340997,145.01226,-37.96718,Non-Intersection,BAYSIDE,METROPOLITAN SOUTH EAST REGION,2501077.013,2392666.656,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,MELB_URBAN,MELB_URBAN,BAYSIDE,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Undivided,Undiv,Metro,2019,1,19,0
3474565,T20190000324,ABS to receive accident,Finished,6/1/2019,18.55.00,Yes,Collision with vehicle,Sunday,LEAVING PARKING,No,Day,Yes,Not at intersection,Other injury accident,60 km/hr,No,340966,144.98146,-37.86585,Non-Intersection,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,2498369.084,2403914.245,3,1,0,0,1,2,1,2,0,1,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Undivided,Undiv,Metro,2019,1,18,0
3474566,T20190000325,ABS to receive accident,Finished,3/1/2019,05.25.00,Yes,Collision with a fixed object,Thursday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,No,Dark No street lights,No,Not at intersection,Other injury accident,100 km/hr,Yes,342329,141.99785,-35.21764,Non-Intersection,MILDURA,WESTERN REGION,2226622.484,2693463.779,2,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,No,0,1,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,MILDURA,WESTERN REGION,,,Local Road,Local Road,Undivided,Undiv,Country,2019,1,05,0
3474567,T20190000328,ABS to receive accident,Finished,6/1/2019,13.03.00,No,Collision with vehicle,Sunday,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,No,Day,Yes,Not at intersection,Other injury accident,40 km/hr,No,342101,144.84318,-37.83172,Non-Intersection,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,2486195.364,2407690.964,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undiv,Metro,2019,1,13,0
3474568,T20190000799,ABS to receive accident,Finished,14/1/2019,11.28.00,No,Collision with a fixed object,Monday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Other injury accident,50 km/hr,Yes,341853,145.35237,-38.02437,Non-Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2530939.471,2386262.43,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,CASEY,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undiv,Metro,2019,1,11,0
3474569,T20190000802,ABS to receive accident,Finished,14/1/2019,16.39.00,No,Collision with vehicle,Monday,RIGHT REAR.,No,Day,Yes,Not at intersection,Other injury accident,100 km/hr,No,341378,147.09572,-38.19774,Non-Intersection,WELLINGTON,EASTERN REGION,2683574.622,2365054.39,3,1,0,0,1,2,2,1,0,0,3,0,0,0,0,0,0,0,0,2,No,0,3,0,3,0,0,RURAL_VICTORIA,RURAL_VICTORIA,WELLINGTON,"EASTERN REGION,EASTERN REGION",C,C,Arterial Other,Arterial Other,Undivided,Undiv,Country,2019,1,16,0
3474570,T20190000804,ABS to receive accident,Finished,14/1/2019,16.25.00,No,Collision with vehicle,Monday,U TURN,No,Day,Yes,Not at intersection,Serious injury accident,60 km/hr,No,342033,144.91464,-37.83305,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2492485.841,2407550.797,3,1,0,1,0,2,2,1,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,M,M,Freeway,Freeway,Undivided,Undiv,Metro,2019,1,16,0
3474571,T20190000810,ABS to receive accident,Finished,14/1/2019,20.00.00,Yes,Collision with a fixed object,Monday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Serious injury accident,60 km/hr,Yes,341559,144.91653,-37.78247,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2492647.349,2413164.857,2,2,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,"MOONEE VALLEY,MELBOURNE",METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Undivided,Undiv,Metro,2019,1,20,0
3474572,T20190000811,ABS to receive accident,Finished,14/1/2019,19.45.00,Yes,Collision with vehicle,Monday,CROSS TRAFFIC(INTERSECTIONS ONLY),Yes,Day,Yes,Cross intersection,Other injury accident,60 km/hr,No,37163,145.19044,-38.30303,Intersection,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,2516659.713,2355369.45,3,1,0,0,1,2,2,1,0,1,1,0,0,1,0,0,0,0,0,1,No,0,2,0,1,1,0,MELB_URBAN,MELB_URBAN,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undiv,Metro,2019,1,19,0
3474573,T20190000813,ABS to receive accident,Finished,11/1/2019,11.20.00,No,Collision with vehicle,Thursday,HEAD ON (NOT OVERTAKING),No,Day,Yes,Not at intersection,Serious injury accident,50 km/hr,No,342892,145.2905,-38.1442,Off Road,CASEY,METROPOLITAN SOUTH EAST REGION,2525466.049,2372978.795,2,1,0,1,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,CASEY,METROPOLITAN SOUTH EAST REGION,,,,,,,Metro,2019,1,11,0
3474574,T20190000815,ABS to receive accident,Finished,14/1/2019,14.30.00,No,Vehicle overturned (no collision),Sunday,OFF CARRIAGEWAY TO RIGHT,No,Day,Yes,Not at intersection,Other injury accident,100 km/hr,Yes,341451,145.2049,-37.9475,Non-Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,2518009.161,2394832.263,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,1,0,0,0,MELB_URBAN,MELB_URBAN,DANDENONG,METROPOLITAN SOUTH EAST REGION,M,M,Freeway,Freeway,Divided,Div,Metro,2019,1,14,0
3474575,T20190000817,ABS to receive accident,Finished,14/1/2019,22.00.00,Yes,Collision with vehicle,Monday,REAR END(VEHICLES IN SAME LANE),No,Dark Street lights on,Yes,T intersection,Other injury accident,60 km/hr,No,63410,144.87422,-37.75224,Intersection,MOONEE VALLEY,METROPOLITAN NORTH WEST REGION,2488916.385,2416516.183,3,1,0,0,1,2,1,2,0,0,3,0,0,0,0,0,0,0,0,1,Yes,0,3,0,3,0,0,MELB_URBAN,MELB_URBAN,MOONEE VALLEY,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undiv,Metro,2019,1,22,1
3474576,T20190000819,ABS to receive accident,Finished,14/1/2019,00.45.00,Yes,Collision with a fixed object,Monday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dark Street lights on,Yes,Not at intersection,Other injury accident,60 km/hr,Yes,341238,145.02909,-37.74818,Non-Intersection,DAREBIN,METROPOLITAN NORTH WEST REGION,2502563.595,2416973.691,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,DAREBIN,METROPOLITAN NORTH WEST REGION,,,Arterial Highway,Arterial Highway,Divided,Div,Metro,2019,1,00,0
3474577,T20190000822,ABS to receive accident,Finished,15/1/2019,01.00.00,Yes,Collision with a fixed object,Monday,OUT OF CONTROL (OVERTAKING),Yes,Dark Street lights unknown,Yes,T intersection,Serious injury accident,50 km/hr,Yes,343471,144.81984,-37.80199,Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,2484134.181,2410986.076,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,BRIMBANK,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undiv,Metro,2019,1,01,0
3474578,T20190000824,ABS to receive accident,Finished,14/1/2019,16.00.00,No,Collision with a fixed object,Monday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Serious injury accident,70 km/hr,Yes,341221,144.77979,-37.7407,Non-Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,2480591.54,2417782.009,2,1,0,1,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,BRIMBANK,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Divided,Div,Metro,2019,1,16,0
3474579,T20190000827,ABS to receive accident,Finished,15/1/2019,08.45.00,No,Collision with vehicle,Monday,RIGHT NEAR (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Other injury accident,50 km/hr,No,42207,145.05035,-37.92336,Intersection,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,2504426.789,2397529.741,3,1,0,0,1,2,2,1,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undiv,Metro,2019,1,08,0
